MAGHOUL  F,RAGHAVAN  P,723
MAGHOUL  F,RAJAGOPALAN  S,724
MAGHOUL  F,STATA  R,725
MAGHOUL  F,TOMKINS  A,726
MAGHOUL  F,WIENER  J,727
RAGHAVAN  P,RAJAGOPALAN  S,728
RAGHAVAN  P,STATA  R,729
RAGHAVAN  P,TOMKINS  A,730
RAGHAVAN  P,WIENER  J,731
RAGHAVAN  P,KLEINBERG  J,732
RAGHAVAN  P,KUMAR  S,733
RAGHAVAN  P,SIVAKUMAR  D,734
RAGHAVAN  P,UPFAL  E,735
RAJAGOPALAN  S,STATA  R,736
RAJAGOPALAN  S,TOMKINS  A,737
RAJAGOPALAN  S,WIENER  J,738
RAJAGOPALAN  S,KLEINBERG  J,739
RAJAGOPALAN  S,KUMAR  S,740
RAJAGOPALAN  S,SIVAKUMAR  D,741
RAJAGOPALAN  S,UPFAL  E,742
STATA  R,TOMKINS  A,743
STATA  R,WIENER  J,744
TOMKINS  A,WIENER  J,745
TOMKINS  A,KLEINBERG  J,746
TOMKINS  A,KUMAR  S,747
TOMKINS  A,SIVAKUMAR  D,748
TOMKINS  A,UPFAL  E,749
BROIDA  A,CLAFFY  K,750
BUCHEL  C,COULL  J,751
BUCHEL  C,FRISTON  K,752
COULL  J,FRISTON  K,753
FRISTON  K,FRITH  C,754
FRISTON  K,LIDDLE  P,755
FRISTON  K,FRACKOWIAK  R,756
BUCOLO  M,FORTUNA  L,757
BUCOLO  M,LAROSA  M,758
FORTUNA  L,LAROSA  M,759
FORTUNA  L,COSENZA  S,760
FORTUNA  L,CRUCITTI  P,761
FORTUNA  L,FRASCA  M,762
FORTUNA  L,STAGNI  C,763
FORTUNA  L,USAI  L,764
FORTUNA  L,SPATA  A,765
LAROSA  M,COSENZA  S,766
LAROSA  M,CRUCITTI  P,767
LAROSA  M,FRASCA  M,768
LAROSA  M,STAGNI  C,769
LAROSA  M,USAI  L,770
LAROSA  M,SPATA  A,771
BUHL  J,GAUTRAIS  J,772
BUHL  J,SOLE  R,773
BUHL  J,KUNTZ  P,774
BUHL  J,VALVERDE  S,775
BUHL  J,DENEUBOURG  J,776
BUHL  J,THERAULAZ  G,777
GAUTRAIS  J,SOLE  R,778
GAUTRAIS  J,KUNTZ  P,779
GAUTRAIS  J,VALVERDE  S,780
GAUTRAIS  J,DENEUBOURG  J,781
GAUTRAIS  J,THERAULAZ  G,782
SOLE  R,KUNTZ  P,783
SOLE  R,VALVERDE  S,784
SOLE  R,DENEUBOURG  J,785
SOLE  R,THERAULAZ  G,786
SOLE  R,FERRERICANCHO  R,787
SOLE  R,JANSSEN  C,788
SOLE  R,KOHLER  R,789
SOLE  R,MONTOYA  J,790
SOLE  R,SMITH  E,791
SOLE  R,KEPLER  T,792
SOLE  R,SALAZARCIUDAD  I,793
SOLE  R,GARCIAFERNANDEZ  J,794
SOLE  R,CANCHO  R,795
KUNTZ  P,VALVERDE  S,796
KUNTZ  P,DENEUBOURG  J,797
KUNTZ  P,THERAULAZ  G,798
KUNTZ  P,DEFRAYSSEIX  H,799
VALVERDE  S,DENEUBOURG  J,800
VALVERDE  S,THERAULAZ  G,801
VALVERDE  S,FERRERICANCHO  R,802
VALVERDE  S,CANCHO  R,803
DENEUBOURG  J,THERAULAZ  G,804
BURDA  Z,CORREIA  J,805
BURDA  Z,KRZYWICKI  A,806
BURDA  Z,JURKIEWICZ  J,807
CORREIA  J,KRZYWICKI  A,808
KRZYWICKI  A,JURKIEWICZ  J,809
BURIONI  R,CASSI  D,810
BURIONI  R,VEZZANI  A,811
CASSI  D,VEZZANI  A,812
BURNS  G,YOUNG  M,813
BURNS  G,HILGETAG  C,814
BURNS  G,ONEILL  M,815
BURNS  G,SCANNELL  J,816
BURNS  G,KOTTER  R,817
BURNS  G,STEPHAN  K,818
BURNS  G,BLACKMORE  C,819
BURNS  G,KAMPER  L,820
BURNS  G,BOZKURT  A,821
YOUNG  M,HILGETAG  C,822
YOUNG  M,ONEILL  M,823
YOUNG  M,SCANNELL  J,824
YOUNG  M,KAISER  M,825
YOUNG  M,JOUVE  B,826
YOUNG  M,KOTTER  R,827
YOUNG  M,STEPHAN  K,828
YOUNG  M,MARTIN  R,829
YOUNG  M,ANDRAS  P,830
YOUNG  M,BLACKMORE  C,831
YOUNG  M,KAMPER  L,832
YOUNG  M,BOZKURT  A,833
YOUNG  M,VEZOLI  J,834
YOUNG  M,FALCHIER  A,835
YOUNG  M,KNOBLAUCH  K,836
YOUNG  M,KENNEDY  H,837
YOUNG  M,SAGER  J,838
YOUNG  M,CSARDI  G,839
YOUNG  M,HAGA  P,840
BUZSAKI  G,CHROBAK  J,841
BUZSAKI  G,GEISLER  C,842
BUZSAKI  G,HENZE  D,843
BUZSAKI  G,WANG  X,844
GEISLER  C,HENZE  D,845
GEISLER  C,WANG  X,846
HENZE  D,WANG  X,847
WANG  X,CHEN  G,848
WANG  X,XU  J,849
CALDARELLI  G,DELOSRIOS  P,850
CALDARELLI  G,MUNOZ  M,851
CALDARELLI  G,COCCETTI  F,852
CALDARELLI  G,SERVEDIO  V,853
CALDARELLI  G,COLAIORI  F,854
CALDARELLI  G,PIETRONERO  L,855
CALDARELLI  G,GARLASCHELLI  D,856
CALDARELLI  G,CASTRI  M,857
DELOSRIOS  P,MUNOZ  M,858
DELOSRIOS  P,COCCETTI  F,859
DELOSRIOS  P,PETERMANNN  T,860
MUNOZ  M,DONETTI  L,861
MUNOZ  M,MARRO  J,862
MUNOZ  M,TORRES  J,863
MUNOZ  M,GARRIDO  P,864
CALLAWAY  D,HOPCROFT  J,865
CALLAWAY  D,KLEINBERG  J,866
CALLAWAY  D,STROGATZ  S,867
CALLAWAY  D,WATTS  D,868
HOPCROFT  J,KLEINBERG  J,869
HOPCROFT  J,STROGATZ  S,870
KLEINBERG  J,STROGATZ  S,871
KLEINBERG  J,LAWRENCE  S,872
KLEINBERG  J,KUMAR  S,873
STROGATZ  S,WATTS  D,874
STROGATZ  S,MATTHEWS  P,875
STROGATZ  S,MIROLLO  R,876
STROGATZ  S,YEUNG  M,877
WATTS  D,MOORE  C,878
WATTS  D,DODDS  P,879
WATTS  D,MUHAMAD  R,880
WATTS  D,SABEL  C,881
CAMPBELL  N,REECE  J,882
CAMPBELL  S,WANG  D,883
CAMPBELL  S,JAYAPRAKASH  C,884
WANG  D,JAYAPRAKASH  C,885
WANG  D,TERMAN  D,886
SERVEDIO  V,COLAIORI  F,887
SERVEDIO  V,GARLASCHELLI  D,888
SERVEDIO  V,CASTRI  M,889
CARLSON  J,DOYLE  J,890
DOYLE  J,CSETE  M,891
CARRERAS  B,LYNCH  V,892
CARRERAS  B,DOBSON  I,893
CARRERAS  B,NEWMAN  D,894
CARRERAS  B,DOLROU  I,895
CARRERAS  B,POOLE  A,896
CARRERAS  B,SACHTJEN  M,897
LYNCH  V,DOBSON  I,898
LYNCH  V,NEWMAN  D,899
LYNCH  V,SACHTJEN  M,900
DOBSON  I,NEWMAN  D,901
NEWMAN  D,DOLROU  I,902
NEWMAN  D,POOLE  A,903
DOLROU  I,POOLE  A,904
CARUSO  F,LATORA  V,905
CARUSO  F,RAPISARDA  A,906
CARUSO  F,TADIC  B,907
LATORA  V,RAPISARDA  A,908
LATORA  V,TADIC  B,909
LATORA  V,CRUCITTI  P,910
LATORA  V,MARCHIORI  M,911
LATORA  V,PORTA  S,912
LATORA  V,FORTUNATO  S,913
LATORA  V,KINNEY  R,914
LATORA  V,PLUCHINO  A,915
LATORA  V,TIERI  P,916
LATORA  V,VALENSIN  S,917
LATORA  V,CASTELLANI  G,918
LATORA  V,REMONDINI  D,919
LATORA  V,FRANCESCHI  C,920
RAPISARDA  A,TADIC  B,921
RAPISARDA  A,CRUCITTI  P,922
RAPISARDA  A,MARCHIORI  M,923
RAPISARDA  A,PLUCHINO  A,924
TADIC  B,RODGERS  G,925
TADIC  B,THURNER  S,926
CASTELLANO  C,VILONE  D,927
CASTELLANO  C,RADICCHI  F,928
CASTELLANO  C,CECCONI  F,929
CASTELLANO  C,LORETO  V,930
CASTELLANO  C,PARISI  D,931
CATANIA  J,COATES  T,932
CATANIA  J,KEGELS  S,933
CATANIA  J,FULLILOVE  M,934
COATES  T,KEGELS  S,935
COATES  T,FULLILOVE  M,936
KEGELS  S,FULLILOVE  M,937
CHALLET  D,ZHANG  Y,938
ZHANG  Y,HU  G,939
ZHANG  Y,CERDEIRA  H,940
ZHANG  Y,CHEN  S,941
ZHANG  Y,BRAUN  T,942
ZHANG  Y,YAO  Y,943
CHAN  D,HUGHES  B,944
CHAN  D,LEONG  A,945
CHAN  D,REED  W,946
HUGHES  B,LEONG  A,947
HUGHES  B,REED  W,948
LEONG  A,REED  W,949
CHATE  H,PIKOVSKY  A,950
CHATE  H,RUDZICK  O,951
CHATE  H,GREGOIRE  G,952
PIKOVSKY  A,RUDZICK  O,953
PIKOVSKY  A,SCHNITZLER  A,954
PIKOVSKY  A,ROSENBLUM  M,955
PIKOVSKY  A,TASS  P,956
PIKOVSKY  A,WEULE  M,957
PIKOVSKY  A,VOLKMANN  J,958
PIKOVSKY  A,FREUND  H,959
CHAVEZ  M,HWANG  D,960
CHAVEZ  M,AMANN  A,961
HWANG  D,AMANN  A,962
HWANG  D,MORENO  Y,963
HWANG  D,LOPEZRUIZ  R,964
CHEN  Q,CHANG  H,965
CHEN  Q,GOVINDAN  R,966
CHEN  Q,JAMIN  S,967
CHEN  Q,SHENKER  S,968
CHEN  Q,WILLINGER  W,969
CHANG  H,GOVINDAN  R,970
CHANG  H,JAMIN  S,971
CHANG  H,SHENKER  S,972
CHANG  H,WILLINGER  W,973
GOVINDAN  R,JAMIN  S,974
GOVINDAN  R,SHENKER  S,975
GOVINDAN  R,WILLINGER  W,976
GOVINDAN  R,TANGMUNARUNKIT  H,977
JAMIN  S,SHENKER  S,978
JAMIN  S,WILLINGER  W,979
SHENKER  S,WILLINGER  W,980
CHEN  Y,RANGARAJAN  G,981
CHEN  Y,DING  M,982
RANGARAJAN  G,DING  M,983
CHERNIAK  C,CHANGIZI  M,984
CHERNIAK  C,KANG  D,985
CHERNIAK  C,MOKHTARZADA  Z,986
CHERNIAK  C,RODRIGUEZESTEBAN  R,987
CHANGIZI  M,KANG  D,988
CHANGIZI  M,MOKHTARZADA  Z,989
CHANGIZI  M,RODRIGUEZESTEBAN  R,990
MOKHTARZADA  Z,RODRIGUEZESTEBAN  R,991
CHKLOVSKII  D,KOULAKOV  A,992
CHKLOVSKII  D,MEL  B,993
CHKLOVSKII  D,SVOBODA  K,994
CHKLOVSKII  D,ITZKOVITZ  S,995
CHKLOVSKII  D,MILO  R,996
CHKLOVSKII  D,KASHTAN  N,997
CHKLOVSKII  D,SHENORR  S,998
CHKLOVSKII  D,SONG  S,999
CHKLOVSKII  D,SJOSTROM  P,1000
CHKLOVSKII  D,REIGL  M,1001
CHKLOVSKII  D,NELSON  S,1002
MEL  B,SVOBODA  K,1003
CHOWELL  G,HYMAN  J,1004
CHOWELL  G,EUBANK  S,1005
HYMAN  J,EUBANK  S,1006
CLAUSET  A,MOORE  C,1007
MOORE  C,GHOSHAL  G,1008
MOORE  C,KALAPALA  V,1009
MOORE  C,SANWALANI  V,1010
COHEN  J,BRIAND  F,1011
COHEN  J,NEWMAN  C,1012
BRIAND  F,NEWMAN  C,1013
COHEN  R,BENAVRAHAM  D,1014
COHEN  R,HAVLIN  S,1015
COHEN  R,EREZ  K,1016
COHEN  R,ROZENFELD  A,1017
COHEN  R,SCHWARTZ  N,1018
BENAVRAHAM  D,HAVLIN  S,1019
BENAVRAHAM  D,EREZ  K,1020
BENAVRAHAM  D,ROZENFELD  A,1021
BENAVRAHAM  D,SCHWARTZ  N,1022
HAVLIN  S,EREZ  K,1023
HAVLIN  S,ROZENFELD  A,1024
HAVLIN  S,SCHWARTZ  N,1025
HAVLIN  S,SONG  C,1026
HAVLIN  S,MAKSE  H,1027
CONNOR  R,HEITHAUS  M,1028
CONNOR  R,BARRE  L,1029
HEITHAUS  M,BARRE  L,1030
COPPERSMITH  S,KADANOFF  L,1031
COPPERSMITH  S,ZHANG  Z,1032
KADANOFF  L,ZHANG  Z,1033
CORDES  D,HAUGHTON  V,1034
CORDES  D,ARFANAKIS  K,1035
CORDES  D,CAREW  J,1036
CORDES  D,TURSKI  P,1037
CORDES  D,MORITZ  C,1038
CORDES  D,QUIGLEY  M,1039
CORDES  D,MEYERAND  M,1040
HAUGHTON  V,ARFANAKIS  K,1041
HAUGHTON  V,CAREW  J,1042
HAUGHTON  V,TURSKI  P,1043
HAUGHTON  V,MORITZ  C,1044
HAUGHTON  V,QUIGLEY  M,1045
HAUGHTON  V,MEYERAND  M,1046
ARFANAKIS  K,CAREW  J,1047
ARFANAKIS  K,TURSKI  P,1048
ARFANAKIS  K,MORITZ  C,1049
ARFANAKIS  K,QUIGLEY  M,1050
ARFANAKIS  K,MEYERAND  M,1051
CAREW  J,TURSKI  P,1052
CAREW  J,MORITZ  C,1053
CAREW  J,QUIGLEY  M,1054
CAREW  J,MEYERAND  M,1055
TURSKI  P,MORITZ  C,1056
TURSKI  P,QUIGLEY  M,1057
TURSKI  P,MEYERAND  M,1058
MORITZ  C,QUIGLEY  M,1059
MORITZ  C,MEYERAND  M,1060
QUIGLEY  M,MEYERAND  M,1061
CORMAN  S,KUHN  T,1062
CORMAN  S,MCPHEE  R,1063
CORMAN  S,DOOLEY  K,1064
KUHN  T,MCPHEE  R,1065
KUHN  T,DOOLEY  K,1066
MCPHEE  R,DOOLEY  K,1067
CORMEN  T,LEISERSON  C,1068
CORMEN  T,RIVEST  R,1069
CORMEN  T,STEIN  C,1070
LEISERSON  C,RIVEST  R,1071
LEISERSON  C,STEIN  C,1072
RIVEST  R,STEIN  C,1073
COSENZA  S,CRUCITTI  P,1074
COSENZA  S,FRASCA  M,1075
COSENZA  S,STAGNI  C,1076
COSENZA  S,USAI  L,1077
CRUCITTI  P,FRASCA  M,1078
CRUCITTI  P,STAGNI  C,1079
CRUCITTI  P,USAI  L,1080
CRUCITTI  P,MARCHIORI  M,1081
CRUCITTI  P,PORTA  S,1082
CRUCITTI  P,KINNEY  R,1083
FRASCA  M,STAGNI  C,1084
FRASCA  M,USAI  L,1085
FRASCA  M,SPATA  A,1086
STAGNI  C,USAI  L,1087
CRIADO  R,FLORES  J,1088
CRIADO  R,HERNANDEZBERMEJO  B,1089
CRIADO  R,PELLO  J,1090
CRIADO  R,ROMANCE  M,1091
CRIADO  R,GARCIADELAMO  A,1092
FLORES  J,HERNANDEZBERMEJO  B,1093
FLORES  J,PELLO  J,1094
FLORES  J,ROMANCE  M,1095
HERNANDEZBERMEJO  B,PELLO  J,1096
HERNANDEZBERMEJO  B,ROMANCE  M,1097
HERNANDEZBERMEJO  B,GARCIADELAMO  A,1098
PELLO  J,ROMANCE  M,1099
ROMANCE  M,GARCIADELAMO  A,1100
CRICK  F,KOCH  C,1101
KOCH  C,LAURENT  G,1102
KOCH  C,NIEBUR  E,1103
KOCH  C,KAMMEN  D,1104
KOCH  C,RESS  G,1105
KOCH  C,KREIMAN  G,1106
MARCHIORI  M,FORTUNATO  S,1107
MARCHIORI  M,TIERI  P,1108
MARCHIORI  M,VALENSIN  S,1109
MARCHIORI  M,CASTELLANI  G,1110
MARCHIORI  M,REMONDINI  D,1111
MARCHIORI  M,FRANCESCHI  C,1112
CSANYI  G,SZENDROI  B,1113
CUNHA  C,BESTAVROS  A,1114
CUNHA  C,CROVELLA  M,1115
BESTAVROS  A,CROVELLA  M,1116
CVETKOVIC  D,DOOB  M,1117
CVETKOVIC  D,SACHS  H,1118
DOOB  M,SACHS  H,1119
DAFONTOURACOSTA  L,DIAMBRA  L,1120
DAFONTOURACOSTA  L,AHARONY  A,1121
DAFONTOURACOSTA  L,ADLER  J,1122
DALEY  D,GANI  J,1123
DALEY  D,KENDALL  D,1124
DALL  J,CHRISTENSEN  M,1125
DAVIS  A,GARDNER  B,1126
DAVIS  A,GARDNER  M,1127
GARDNER  B,GARDNER  M,1128
DAVIS  G,GREVE  H,1129
DAVIS  G,YOO  M,1130
DEARCANGELIS  L,HERRMANN  H,1131
HERRMANN  H,GONZALES  M,1132
HERRMANN  H,SOUSA  A,1133
HERRMANN  H,HONG  D,1134
HERRMANN  H,ROUX  S,1135
DECASTRO  R,GROSSMAN  J,1136
GROSSMAN  J,ION  P,1137
DEFFUANT  G,NEAU  D,1138
DEFFUANT  G,AMBLARD  F,1139
DEFFUANT  G,WEISBUCH  G,1140
NEAU  D,AMBLARD  F,1141
NEAU  D,WEISBUCH  G,1142
AMBLARD  F,WEISBUCH  G,1143
DELIMAESILVA  D,MEDEIROSSOARES  M,1144
DELIMAESILVA  D,HENRIQUES  M,1145
DELIMAESILVA  D,SCHIVANIALVES  M,1146
DELIMAESILVA  D,DEAGUILAR  S,1147
DELIMAESILVA  D,DECARVALHO  T,1148
DELIMAESILVA  D,CORSO  G,1149
DELIMAESILVA  D,LUCENA  L,1150
MEDEIROSSOARES  M,HENRIQUES  M,1151
MEDEIROSSOARES  M,SCHIVANIALVES  M,1152
MEDEIROSSOARES  M,DEAGUILAR  S,1153
MEDEIROSSOARES  M,DECARVALHO  T,1154
MEDEIROSSOARES  M,CORSO  G,1155
MEDEIROSSOARES  M,LUCENA  L,1156
HENRIQUES  M,SCHIVANIALVES  M,1157
HENRIQUES  M,DEAGUILAR  S,1158
HENRIQUES  M,DECARVALHO  T,1159
HENRIQUES  M,CORSO  G,1160
HENRIQUES  M,LUCENA  L,1161
SCHIVANIALVES  M,DEAGUILAR  S,1162
SCHIVANIALVES  M,DECARVALHO  T,1163
SCHIVANIALVES  M,CORSO  G,1164
SCHIVANIALVES  M,LUCENA  L,1165
DEAGUILAR  S,DECARVALHO  T,1166
DEAGUILAR  S,CORSO  G,1167
DEAGUILAR  S,LUCENA  L,1168
DECARVALHO  T,CORSO  G,1169
DECARVALHO  T,LUCENA  L,1170
CORSO  G,LUCENA  L,1171
DELUCIA  M,BOTTACCIO  M,1172
DELUCIA  M,MONTUORI  M,1173
DELUCIA  M,PIETRONERO  L,1174
BOTTACCIO  M,MONTUORI  M,1175
BOTTACCIO  M,PIETRONERO  L,1176
MONTUORI  M,PIETRONERO  L,1177
PIETRONERO  L,GARLASCHELLI  D,1178
DEMENEZES  M,MOUKARZEL  C,1179
DEMENEZES  M,PENNA  T,1180
MOUKARZEL  C,PENNA  T,1181
DEMERS  A,GREENE  D,1182
DEMERS  A,HAUSER  C,1183
DEMERS  A,IRISH  W,1184
DEMERS  A,LARSON  J,1185
GREENE  D,HAUSER  C,1186
GREENE  D,IRISH  W,1187
GREENE  D,LARSON  J,1188
HAUSER  C,IRISH  W,1189
HAUSER  C,LARSON  J,1190
IRISH  W,LARSON  J,1191
DEMOURA  A,MOTTER  A,1192
DEMOURA  A,GREBOGI  C,1193
DEMOURA  A,LAI  Y,1194
DEMOURA  A,DASGUPTA  P,1195
MOTTER  A,GREBOGI  C,1196
MOTTER  A,LAI  Y,1197
MOTTER  A,HOPPENSTEADT  F,1198
MOTTER  A,DASGUPTA  P,1199
MOTTER  A,NISHIKAWA  T,1200
DERRIDA  B,FLYVBJERG  H,1201
DERRIDA  B,GARDNER  E,1202
DERRIDA  B,ZIPPELIUS  A,1203
GARDNER  E,ZIPPELIUS  A,1204
ZIPPELIUS  A,KREE  R,1205
DESHAZER  D,BREBAN  R,1206
DESHAZER  D,OTT  E,1207
DESHAZER  D,ROY  R,1208
BREBAN  R,OTT  E,1209
BREBAN  R,ROY  R,1210
OTT  E,ROY  R,1211
OTT  E,RESTREPO  J,1212
OTT  E,HUNT  B,1213
OTT  E,ROSA  E,1214
OTT  E,HESS  M,1215
ROY  R,MEESTER  R,1216
ROY  R,ROGISTER  F,1217
ROY  R,THORNBURG  K,1218
ROY  R,FABINY  L,1219
ROY  R,MOLLER  M,1220
ROY  R,VANWIGGEREN  G,1221
DESTEXHE  A,MARDER  E,1222
DIEKMANN  O,HEESTERBEEK  J,1223
DOBRIN  R,BEG  Q,1224
DODDS  P,MUHAMAD  R,1225
DODDS  P,ROTHMAN  D,1226
DODDS  P,SABEL  C,1227
DODEL  S,HERRMANN  J,1228
DODEL  S,GEISEL  T,1229
HERRMANN  J,GEISEL  T,1230
GEISEL  T,HUFNAGEL  L,1231
GEISEL  T,BROCKMANN  D,1232
GEISEL  T,TIMME  M,1233
GEISEL  T,WOLF  F,1234
DONATH  W,HOFFMAN  A,1235
DOROGOVTSEV  S,GOLTSEV  A,1236
DOROGOVTSEV  S,MENDES  J,1237
DOROGOVTSEV  S,SAMUKHIN  A,1238
DOROGOVTSEV  S,RAMASCO  J,1239
GOLTSEV  A,MENDES  J,1240
MENDES  J,SAMUKHIN  A,1241
DU  D,GU  J,1242
DUNNE  J,WILLIAMS  R,1243
DUNNE  J,MARTINEZ  N,1244
WILLIAMS  R,MARTINEZ  N,1245
EAMES  K,KEELING  M,1246
ECHENIQUE  P,GOMEZGARDENES  J,1247
ECHENIQUE  P,MORENO  Y,1248
ECHENIQUE  P,VAZQUEZ  A,1249
GOMEZGARDENES  J,MORENO  Y,1250
GOMEZGARDENES  J,VAZQUEZ  A,1251
GOMEZGARDENES  J,FLORIA  L,1252
MORENO  Y,VAZQUEZ  A,1253
MORENO  Y,FLORIA  L,1254
MORENO  Y,LOPEZRUIZ  R,1255
MORENO  Y,GOMEZ  J,1256
MORENO  Y,PACHECO  A,1257
MORENO  Y,NEKOVEE  M,1258
MORENO  Y,VAZQUEZPRADA  M,1259
VAZQUEZ  A,LEONE  M,1260
VAZQUEZ  A,ZECCHINA  R,1261
VAZQUEZ  A,SOFFER  S,1262
VAZQUEZ  A,FLAMMINI  A,1263
ECKMANN  J,MOSES  E,1264
EGGHE  L,ROUSSEAU  R,1265
EGUILUZ  V,CHIALVO  D,1266
EGUILUZ  V,CECCHI  G,1267
EGUILUZ  V,BALIKI  M,1268
EGUILUZ  V,APKARIAN  A,1269
EGUILUZ  V,KLEMM  K,1270
EGUILUZ  V,SUCHECKI  K,1271
EGUILUZ  V,ZIMMERMANN  M,1272
CHIALVO  D,CECCHI  G,1273
CHIALVO  D,BALIKI  M,1274
CHIALVO  D,APKARIAN  A,1275
CHIALVO  D,HILGETAG  C,1276
CHIALVO  D,KAISER  M,1277
CHIALVO  D,SPORNS  O,1278
CECCHI  G,BALIKI  M,1279
CECCHI  G,APKARIAN  A,1280
CECCHI  G,SIGMAN  M,1281
BALIKI  M,APKARIAN  A,1282
EIGEN  M,SCHUSTER  P,1283
EISENBERG  D,MARCOTTE  E,1284
EISENBERG  D,XENARIOS  I,1285
EISENBERG  D,YEATES  T,1286
EISENBERG  D,RICE  D,1287
EISENBERG  D,SALWINSKI  L,1288
EISENBERG  D,BARON  M,1289
MARCOTTE  E,XENARIOS  I,1290
MARCOTTE  E,YEATES  T,1291
MARCOTTE  E,RICE  D,1292
MARCOTTE  E,SALWINSKI  L,1293
MARCOTTE  E,BARON  M,1294
XENARIOS  I,YEATES  T,1295
XENARIOS  I,RICE  D,1296
XENARIOS  I,SALWINSKI  L,1297
XENARIOS  I,BARON  M,1298
EISENBERG  E,LEVANON  E,1299
ENGEL  A,FRIES  P,1300
ENGEL  A,SINGER  W,1301
ENGEL  A,MOLL  C,1302
ENGEL  A,FRIED  I,1303
ENGEL  A,OJEMANN  G,1304
ENGEL  A,GRAY  C,1305
ENGEL  A,KONIG  P,1306
FRIES  P,SINGER  W,1307
SINGER  W,GRAY  C,1308
SINGER  W,KONIG  P,1309
MOLL  C,FRIED  I,1310
MOLL  C,OJEMANN  G,1311
FRIED  I,OJEMANN  G,1312
ERDOS  P,RENYI  A,1313
ERGUN  G,RODGERS  G,1314
RODGERS  G,DARBYDOWMAN  K,1315
RODGERS  G,THURNER  S,1316
ERIKSEN  K,SIMONSEN  I,1317
ERIKSEN  K,MASLOV  S,1318
SIMONSEN  I,MASLOV  S,1319
MASLOV  S,ZALIZNYAK  A,1320
FABRIKANT  A,KOUTSOUPIAS  E,1321
FABRIKANT  A,PAPADIMITRIOU  C,1322
KOUTSOUPIAS  E,PAPADIMITRIOU  C,1323
FALOUTSOS  M,FALOUTSOS  P,1324
FALOUTSOS  M,FALOUTSOS  C,1325
FALOUTSOS  P,FALOUTSOS  C,1326
FARARO  T,SUNSHINE  M,1327
FARKAS  I,DERENYI  I,1328
FAUST  K,WILLERT  K,1329
FAUST  K,ROWLEE  D,1330
FAUST  K,SKVORETZ  J,1331
WILLERT  K,ROWLEE  D,1332
WILLERT  K,SKVORETZ  J,1333
ROWLEE  D,SKVORETZ  J,1334
FELL  D,GLEISS  P,1335
FELL  D,STADLER  P,1336
FELLEMAN  D,VANESSEN  D,1337
FEMAT  R,SOLISPERALES  G,1338
FERGUSON  N,GARNETT  G,1339
FERRERICANCHO  R,JANSSEN  C,1340
FERRERICANCHO  R,KOHLER  R,1341
FIDUCCIA  C,MATTHEYSES  R,1342
FILATRELLA  G,STRAUGHN  B,1343
FILATRELLA  G,BARBARA  P,1344
STRAUGHN  B,BARBARA  P,1345
FINGELKURTS  A,KAHKONEN  S,1346
FINK  K,JOHNSON  G,1347
FINK  K,CARROLL  T,1348
JOHNSON  G,CARROLL  T,1349
CARROLL  T,HEAGY  J,1350
FLAKE  G,LAWRENCE  S,1351
FLAKE  G,GILES  C,1352
FLAKE  G,COETZEE  F,1353
FLAKE  G,PENNOCK  D,1354
FLAKE  G,GLOVER  E,1355
LAWRENCE  S,GILES  C,1356
LAWRENCE  S,COETZEE  F,1357
LAWRENCE  S,PENNOCK  D,1358
LAWRENCE  S,GLOVER  E,1359
GILES  C,COETZEE  F,1360
GILES  C,PENNOCK  D,1361
GILES  C,GLOVER  E,1362
FONTES  L,SCHONMANN  R,1363
FOSTER  I,KESSELMAN  C,1364
FOSTER  I,IAMNITCHI  A,1365
FOSTER  I,RIPEANU  M,1366
FOX  J,HILL  C,1367
FRANK  O,STRAUSS  D,1368
FRITH  C,LIDDLE  P,1369
FRITH  C,FRACKOWIAK  R,1370
LIDDLE  P,FRACKOWIAK  R,1371
FRONCZAK  A,FRONCZAK  P,1372
FRONCZAK  A,JEDYNAK  M,1373
FRONCZAK  A,SIENKIEWICZ  J,1374
JEDYNAK  M,SIENKIEWICZ  J,1375
FUJISAKA  H,YAMADA  T,1376
GADE  P,HU  C,1377
GAFIYCHUK  V,LUBASHEVSKY  I,1378
GAFIYCHUK  V,STOSYK  A,1379
LUBASHEVSKY  I,STOSYK  A,1380
GALASKIEWICZ  J,MARSDEN  P,1381
GALSTYAN  A,LERMAN  K,1382
GAMMAITONI  L,HANGGI  P,1383
GAMMAITONI  L,JUNG  P,1384
GAMMAITONI  L,MARCHESONI  F,1385
HANGGI  P,JUNG  P,1386
HANGGI  P,MARCHESONI  F,1387
JUNG  P,MARCHESONI  F,1388
GAO  Z,HU  B,1389
GAO  Z,HU  G,1390
HU  B,HU  G,1391
HU  B,ZHENG  Z,1392
HU  G,YANG  J,1393
HU  G,LIU  W,1394
HU  G,CERDEIRA  H,1395
HU  G,CHEN  S,1396
HU  G,BRAUN  T,1397
HU  G,YAO  Y,1398
HU  G,ZHAN  M,1399
HU  G,ZHENG  Z,1400
GAREY  M,JOHNSON  D,1401
GARFINKEL  I,GLEI  D,1402
GARFINKEL  I,MCLANAHAN  S,1403
GLEI  D,MCLANAHAN  S,1404
GARLASCHELLI  D,CASTRI  M,1405
GARLASCHELLI  D,LOFFREDO  M,1406
GAUTHIER  D,BIENFANG  J,1407
GAUTHIER  D,HALL  G,1408
GAUTHIER  D,BAHAR  S,1409
GIOT  L,UETZ  P,1410
GIOT  L,CAGNEY  G,1411
GIOT  L,MANSFIELD  T,1412
GIOT  L,JUDSON  R,1413
GIOT  L,KNIGHT  J,1414
